return_id,transaction_id,sku_id,customer_id,return_date,units_returned,return_reason,return_value,restockable,handling_cost
RET0000277,TXN00306391,SKU00193,CUST0056,2023-08-25,1,Wrong Part,257.26,0,5.78
RET0000278,TXN00126473,SKU00070,CUST0039,2023-11-30,1,Overstock,77.84,1,2.73
RET0000279,TXN00723923,SKU00485,CUST0157,2023-10-19,2,Wrong Part,320.32,0,4.04
RET0000280,TXN00620375,SKU00426,CUST0017,2025-08-07,2,Damaged in Transit,354.68,0,5.4
RET0000281,TXN00103793,SKU00047,CUST0017,2024-06-15,1,Overstock,356.15,1,2.09
RET0000282,TXN00196385,SKU00116,CUST0126,2025-12-27,1,Wrong Part,196.15,1,3.53
RET0000283,TXN00311905,SKU00194,CUST0002,2024-06-11,2,Defective,97.64,0,3.49
RET0000284,TXN00429726,SKU00276,CUST0137,2025-06-12,2,Overstock,444.78,1,11.01
RET0000285,TXN00616413,SKU00422,CUST0139,2025-01-06,2,Defective,195.34,0,5.91
RET0000286,TXN00065252,SKU00033,CUST0055,2026-04-17,1,Wrong Part,133.65,0,3.47
RET0000287,TXN00073711,SKU00038,CUST0044,2024-06-22,2,Wrong Part,231.02,1,7.79
RET0000288,TXN00477771,SKU00316,CUST0198,2024-06-30,2,Duplicate Order,466.54,1,4.22
RET0000289,TXN00350120,SKU00219,CUST0161,2023-12-12,3,Wrong Part,323.19,1,4.89
RET0000290,TXN00462699,SKU00300,CUST0010,2025-09-18,3,Wrong Part,265.89,0,13.2
RET0000291,TXN00093892,SKU00044,CUST0016,2023-08-10,3,Wrong Part,306.18,1,9.04
RET0000292,TXN00264259,SKU00164,CUST0051,2024-11-03,1,Wrong Part,21.04,1,5.65
RET0000293,TXN00193225,SKU00111,CUST0161,2026-05-25,2,Wrong Part,581.94,1,5.01
RET0000294,TXN00472560,SKU00313,CUST0048,2024-10-24,1,Duplicate Order,74.35,1,3.24
RET0000295,TXN00597596,SKU00409,CUST0172,2023-09-29,1,Damaged in Transit,72.56,0,5.34
RET0000296,TXN00145430,SKU00081,CUST0037,2023-09-29,1,Duplicate Order,208.2,1,2.43
RET0000297,TXN00066852,SKU00035,CUST0149,2024-03-09,3,Overstock,280.02,1,10.92
RET0000298,TXN00112189,SKU00054,CUST0065,2025-06-17,3,Duplicate Order,100.38,1,5.93
RET0000299,TXN00008435,SKU00002,CUST0152,2026-04-02,3,Damaged in Transit,111.36,0,8.25
RET0000300,TXN00487112,SKU00321,CUST0029,2023-11-21,1,Wrong Part,67.05,1,2.42
RET0000301,TXN00539883,SKU00370,CUST0163,2024-11-19,3,Wrong Part,118.26,1,13.72
RET0000302,TXN00377894,SKU00240,CUST0145,2024-03-12,1,Overstock,376.03,1,1.75
RET0000303,TXN00060171,SKU00029,CUST0020,2025-12-31,2,Duplicate Order,244.02,1,3.6
RET0000304,TXN00458363,SKU00295,CUST0048,2025-01-12,1,Wrong Part,411.8,0,5.73
RET0000305,TXN00113614,SKU00055,CUST0151,2025-10-14,1,Wrong Part,132.28,0,4.09
RET0000306,TXN00238248,SKU00145,CUST0037,2025-05-04,1,Overstock,161.77,1,3.39
RET0000307,TXN00161017,SKU00087,CUST0120,2023-10-04,3,Defective,1131.36,0,13.22
RET0000308,TXN00721564,SKU00482,CUST0164,2026-05-11,2,Overstock,470.58,1,6.48
RET0000309,TXN00447791,SKU00286,CUST0139,2024-05-15,2,Wrong Part,386.42,1,3.5
RET0000310,TXN00399246,SKU00254,CUST0098,2023-07-12,2,Wrong Part,303.76,1,10.6
RET0000311,TXN00607587,SKU00415,CUST0133,2023-12-19,2,Wrong Part,410.82,0,9.99
RET0000312,TXN00291407,SKU00179,CUST0013,2025-04-21,1,Defective,101.24,0,3.27
RET0000313,TXN00220513,SKU00128,CUST0062,2025-01-06,3,Defective,92.67,0,15.08
RET0000314,TXN00722151,SKU00483,CUST0172,2025-07-05,1,Wrong Part,97.37,1,4.76
RET0000315,TXN00525664,SKU00352,CUST0162,2024-07-01,2,Duplicate Order,161.32,1,10.49
RET0000316,TXN00009435,SKU00003,CUST0151,2024-07-05,1,Wrong Part,83.45,0,4.6
RET0000317,TXN00364172,SKU00230,CUST0098,2023-12-05,1,Wrong Part,128.29,0,3.69
RET0000318,TXN00627189,SKU00429,CUST0044,2025-05-14,1,Wrong Part,181.64,0,3.58
RET0000319,TXN00587646,SKU00398,CUST0172,2024-07-21,1,Duplicate Order,82.12,1,5.82
RET0000320,TXN00616692,SKU00422,CUST0055,2025-05-09,2,Defective,217.04,0,3.01
RET0000321,TXN00676832,SKU00458,CUST0156,2023-09-08,3,Defective,35.76,0,6.91
RET0000322,TXN00114154,SKU00056,CUST0164,2025-12-02,2,Defective,57.82,0,4.51
RET0000323,TXN00282054,SKU00175,CUST0044,2023-07-08,1,Overstock,80.93,1,2.46
RET0000324,TXN00351187,SKU00219,CUST0089,2024-10-26,1,Wrong Part,101.74,0,3.94
RET0000325,TXN00244845,SKU00148,CUST0104,2025-07-25,1,Damaged in Transit,69.0,0,5.95
RET0000326,TXN00357024,SKU00222,CUST0129,2025-04-08,1,Overstock,77.69,1,2.52
RET0000327,TXN00172109,SKU00091,CUST0013,2025-06-03,3,Wrong Part,247.74,0,17.95
RET0000328,TXN00333739,SKU00208,CUST0161,2024-09-01,1,Damaged in Transit,154.93,0,5.67
RET0000329,TXN00631126,SKU00430,CUST0158,2025-11-03,3,Damaged in Transit,868.74,0,14.94
RET0000330,TXN00025341,SKU00010,CUST0061,2024-03-06,1,Defective,431.29,0,2.29
RET0000331,TXN00622391,SKU00427,CUST0167,2025-01-07,1,Overstock,14.23,1,2.49
RET0000332,TXN00497635,SKU00328,CUST0035,2023-09-07,2,Overstock,30.76,1,10.22
RET0000333,TXN00283942,SKU00175,CUST0040,2024-12-21,2,Defective,137.58,0,3.95
RET0000334,TXN00483287,SKU00317,CUST0092,2024-11-19,3,Wrong Part,665.91,0,17.96
RET0000335,TXN00161063,SKU00087,CUST0172,2023-11-17,2,Wrong Part,754.24,1,4.45
RET0000336,TXN00110182,SKU00053,CUST0190,2026-04-29,2,Damaged in Transit,32.76,0,6.37
RET0000337,TXN00472490,SKU00313,CUST0017,2024-09-18,1,Overstock,74.35,1,4.97
RET0000338,TXN00179561,SKU00098,CUST0132,2024-06-09,2,Wrong Part,229.56,1,11.67
RET0000339,TXN00395491,SKU00249,CUST0044,2025-11-05,2,Wrong Part,273.78,1,4.57
RET0000340,TXN00031176,SKU00013,CUST0031,2024-07-16,1,Overstock,50.44,1,4.51
RET0000341,TXN00041493,SKU00017,CUST0025,2026-01-30,1,Overstock,53.77,1,2.31
RET0000342,TXN00667054,SKU00447,CUST0148,2026-05-11,1,Duplicate Order,142.19,1,3.45
RET0000343,TXN00727833,SKU00490,CUST0161,2024-06-09,1,Wrong Part,195.02,0,2.99
RET0000344,TXN00505310,SKU00330,CUST0031,2025-07-11,1,Duplicate Order,83.77,1,5.59
RET0000345,TXN00360543,SKU00227,CUST0129,2024-07-07,1,Wrong Part,311.88,0,2.97
RET0000346,TXN00071731,SKU00036,CUST0016,2025-12-10,1,Wrong Part,49.09,1,4.64
RET0000347,TXN00140218,SKU00074,CUST0071,2025-06-17,1,Defective,109.4,0,5.75
RET0000348,TXN00358163,SKU00224,CUST0197,2025-11-24,1,Overstock,272.89,1,5.75
RET0000349,TXN00183812,SKU00102,CUST0156,2024-09-27,2,Wrong Part,317.82,0,9.79
RET0000350,TXN00403787,SKU00256,CUST0006,2025-05-15,2,Defective,392.84,0,7.35
RET0000351,TXN00048435,SKU00020,CUST0149,2025-01-20,3,Wrong Part,170.76,0,13.86
RET0000352,TXN00113619,SKU00055,CUST0065,2025-10-24,2,Wrong Part,250.64,1,9.94
RET0000353,TXN00612017,SKU00417,CUST0155,2025-01-01,3,Wrong Part,300.06,1,16.91
RET0000354,TXN00001775,SKU00001,CUST0158,2024-12-20,1,Duplicate Order,39.93,1,3.09
RET0000355,TXN00669001,SKU00450,CUST0060,2024-02-22,1,Overstock,201.19,1,2.37
RET0000356,TXN00442334,SKU00280,CUST0123,2025-07-04,3,Overstock,177.66,1,10.09
RET0000357,TXN00372779,SKU00238,CUST0178,2024-06-03,1,Defective,311.39,0,4.69
RET0000358,TXN00053108,SKU00023,CUST0172,2025-02-04,1,Wrong Part,195.85,0,5.87
RET0000359,TXN00011629,SKU00004,CUST0071,2024-06-10,1,Duplicate Order,40.1,1,4.3
RET0000360,TXN00675460,SKU00456,CUST0172,2025-07-11,1,Duplicate Order,424.08,1,2.29
RET0000361,TXN00252758,SKU00157,CUST0162,2024-12-27,1,Damaged in Transit,190.51,0,5.28
RET0000362,TXN00645741,SKU00435,CUST0091,2024-11-01,1,Defective,60.44,0,2.96
RET0000363,TXN00499138,SKU00328,CUST0162,2024-11-04,1,Wrong Part,14.61,1,5.22
RET0000364,TXN00020107,SKU00008,CUST0155,2025-05-12,2,Defective,622.34,0,6.92
RET0000365,TXN00700496,SKU00467,CUST0103,2025-05-14,3,Wrong Part,24.36,1,8.5
RET0000366,TXN00514539,SKU00341,CUST0071,2025-06-09,2,Damaged in Transit,76.04,0,5.21
RET0000367,TXN00106134,SKU00050,CUST0172,2026-06-15,1,Duplicate Order,10.64,1,3.02
RET0000368,TXN00695417,SKU00464,CUST0109,2025-04-18,3,Duplicate Order,18.03,1,7.56
RET0000369,TXN00173841,SKU00094,CUST0172,2023-10-31,1,Defective,35.24,0,4.19
RET0000370,TXN00365692,SKU00230,CUST0006,2024-10-29,2,Wrong Part,256.58,0,8.48
RET0000371,TXN00038221,SKU00017,CUST0089,2024-03-04,1,Defective,60.1,0,3.11
RET0000372,TXN00460332,SKU00296,CUST0016,2023-12-15,1,Wrong Part,79.11,1,3.28
RET0000373,TXN00547710,SKU00376,CUST0095,2026-05-23,1,Wrong Part,140.91,1,4.51
RET0000374,TXN00176587,SKU00097,CUST0175,2023-12-17,3,Wrong Part,18.45,1,8.08
RET0000375,TXN00172898,SKU00091,CUST0194,2026-02-07,1,Defective,82.58,0,3.38
RET0000376,TXN00580723,SKU00393,CUST0026,2024-01-17,3,Wrong Part,965.28,1,12.11
RET0000377,TXN00399768,SKU00254,CUST0156,2024-04-22,2,Defective,364.5,0,6.14
RET0000378,TXN00629679,SKU00430,CUST0059,2024-07-30,1,Damaged in Transit,323.65,0,4.58
RET0000379,TXN00245350,SKU00148,CUST0128,2025-12-04,2,Overstock,138.0,1,11.76
RET0000380,TXN00210265,SKU00125,CUST0105,2024-07-07,3,Duplicate Order,806.67,1,13.29
RET0000381,TXN00245182,SKU00148,CUST0172,2025-10-16,2,Damaged in Transit,122.68,0,6.79
RET0000382,TXN00022466,SKU00009,CUST0007,2024-05-31,1,Defective,484.96,0,2.78
RET0000383,TXN00479578,SKU00316,CUST0172,2025-08-28,3,Duplicate Order,629.82,1,14.87
RET0000384,TXN00697779,SKU00465,CUST0155,2025-05-27,1,Defective,262.6,0,4.0
RET0000385,TXN00622784,SKU00427,CUST0172,2025-04-27,3,Defective,42.69,0,16.89
RET0000386,TXN00464117,SKU00302,CUST0111,2025-03-16,2,Wrong Part,152.58,0,9.16
RET0000387,TXN00438344,SKU00279,CUST0156,2025-07-13,2,Wrong Part,27.6,0,4.12
RET0000388,TXN00340449,SKU00214,CUST0172,2024-10-01,2,Duplicate Order,442.0,1,4.75
RET0000389,TXN00258871,SKU00161,CUST0105,2025-06-15,2,Defective,14.44,0,10.41
RET0000390,TXN00202227,SKU00120,CUST0162,2026-05-24,2,Defective,24.08,0,7.65
RET0000391,TXN00084521,SKU00040,CUST0163,2026-02-17,1,Overstock,405.16,1,4.0
RET0000392,TXN00679780,SKU00458,CUST0120,2025-07-22,3,Wrong Part,37.74,0,6.75
RET0000393,TXN00105779,SKU00050,CUST0098,2024-04-20,1,Overstock,9.58,1,4.8
RET0000394,TXN00157721,SKU00084,CUST0048,2025-03-18,1,Overstock,129.45,1,1.86
RET0000395,TXN00312616,SKU00194,CUST0049,2025-03-19,2,Wrong Part,102.78,1,5.99
RET0000396,TXN00180595,SKU00099,CUST0060,2025-04-07,3,Overstock,211.59,1,8.22
RET0000397,TXN00571324,SKU00387,CUST0075,2024-03-30,3,Overstock,409.26,1,13.69
RET0000398,TXN00537270,SKU00368,CUST0158,2023-07-18,2,Overstock,356.02,1,3.49
RET0000399,TXN00594720,SKU00401,CUST0098,2025-06-22,2,Wrong Part,696.5,0,4.22
RET0000400,TXN00242307,SKU00148,CUST0176,2024-01-03,2,Damaged in Transit,153.34,0,6.82
RET0000401,TXN00538455,SKU00369,CUST0016,2024-10-30,2,Defective,400.32,0,3.7
RET0000402,TXN00455396,SKU00292,CUST0037,2025-11-06,1,Defective,350.74,0,3.36
RET0000403,TXN00064825,SKU00033,CUST0142,2025-05-21,1,Defective,126.61,0,4.91
RET0000404,TXN00104883,SKU00048,CUST0018,2024-04-07,1,Defective,223.89,0,5.18
RET0000405,TXN00050625,SKU00022,CUST0190,2023-12-18,3,Defective,28.11,0,11.98
RET0000406,TXN00070015,SKU00035,CUST0011,2026-04-30,1,Wrong Part,93.34,0,3.28
RET0000407,TXN00219113,SKU00128,CUST0125,2024-03-12,1,Duplicate Order,26.26,1,2.97
RET0000408,TXN00015360,SKU00006,CUST0029,2024-01-06,1,Duplicate Order,215.8,1,5.11
RET0000409,TXN00396877,SKU00251,CUST0011,2024-06-12,1,Defective,292.66,0,2.87
RET0000410,TXN00387127,SKU00246,CUST0029,2024-11-08,1,Wrong Part,243.45,1,5.5
RET0000411,TXN00385362,SKU00244,CUST0133,2025-11-23,1,Overstock,81.97,1,3.49
RET0000412,TXN00042568,SKU00018,CUST0172,2023-07-20,1,Duplicate Order,363.67,1,1.87
RET0000413,TXN00531169,SKU00358,CUST0105,2024-08-20,1,Defective,286.4,0,5.45
RET0000414,TXN00697168,SKU00465,CUST0190,2024-11-24,2,Overstock,525.2,1,3.47
RET0000415,TXN00349587,SKU00219,CUST0109,2023-07-15,1,Wrong Part,113.72,0,5.57
RET0000416,TXN00584155,SKU00395,CUST0129,2024-04-15,1,Wrong Part,344.08,1,5.67
RET0000417,TXN00347915,SKU00216,CUST0071,2026-04-12,1,Overstock,277.02,1,4.98
RET0000418,TXN00603871,SKU00412,CUST0127,2026-05-05,1,Wrong Part,76.13,1,3.46
RET0000419,TXN00441280,SKU00280,CUST0139,2024-09-24,3,Defective,198.57,0,17.9
RET0000420,TXN00556011,SKU00381,CUST0089,2024-10-18,2,Duplicate Order,61.42,1,5.11
RET0000421,TXN00512630,SKU00339,CUST0156,2025-02-27,1,Overstock,111.46,1,4.44
RET0000422,TXN00612425,SKU00417,CUST0006,2025-08-26,1,Overstock,125.02,1,1.51
RET0000423,TXN00108829,SKU00051,CUST0157,2025-09-17,2,Wrong Part,58.82,0,7.52
RET0000424,TXN00642181,SKU00434,CUST0018,2024-09-18,3,Defective,589.77,0,7.41
RET0000425,TXN00590075,SKU00398,CUST0030,2026-04-23,2,Defective,173.9,0,11.6
RET0000426,TXN00485519,SKU00317,CUST0091,2026-05-15,2,Damaged in Transit,522.28,0,4.01
RET0000427,TXN00331073,SKU00205,CUST0083,2026-02-11,1,Defective,336.09,0,5.86
RET0000428,TXN00641798,SKU00434,CUST0186,2024-06-26,1,Duplicate Order,186.76,1,4.88
RET0000429,TXN00001300,SKU00001,CUST0095,2024-08-05,3,Wrong Part,151.74,1,6.84
RET0000430,TXN00222345,SKU00128,CUST0085,2026-04-01,3,Wrong Part,74.13,0,14.15
RET0000431,TXN00034084,SKU00015,CUST0093,2024-03-17,3,Defective,31.77,0,5.96
RET0000432,TXN00477119,SKU00316,CUST0108,2024-01-21,1,Wrong Part,209.94,1,4.27
RET0000433,TXN00631520,SKU00430,CUST0021,2026-02-25,1,Wrong Part,323.65,1,2.6
RET0000434,TXN00217555,SKU00127,CUST0070,2026-03-27,2,Overstock,84.98,1,9.7
RET0000435,TXN00738862,SKU00497,CUST0055,2025-03-27,2,Wrong Part,264.86,0,6.0
RET0000436,TXN00687793,SKU00460,CUST0128,2025-01-23,1,Damaged in Transit,141.44,0,4.88
RET0000437,TXN00381307,SKU00242,CUST0163,2023-11-12,1,Wrong Part,43.0,0,5.96
RET0000438,TXN00629781,SKU00430,CUST0098,2024-09-17,1,Duplicate Order,340.68,1,2.01
RET0000439,TXN00361322,SKU00228,CUST0150,2024-11-16,1,Defective,138.22,0,4.05
RET0000440,TXN00265464,SKU00164,CUST0040,2025-08-16,1,Defective,28.06,0,2.05
RET0000441,TXN00246930,SKU00150,CUST0130,2024-02-29,3,Overstock,295.02,1,16.26
RET0000442,TXN00627507,SKU00429,CUST0128,2025-08-09,2,Overstock,326.96,1,3.88
RET0000443,TXN00632681,SKU00432,CUST0048,2023-10-20,2,Defective,70.36,0,6.07
RET0000444,TXN00336001,SKU00209,CUST0053,2025-08-06,1,Overstock,60.25,1,2.5
RET0000445,TXN00234976,SKU00141,CUST0115,2026-06-09,2,Wrong Part,918.94,1,8.32
RET0000446,TXN00707421,SKU00472,CUST0172,2026-01-18,2,Overstock,165.04,1,3.21
RET0000447,TXN00507621,SKU00331,CUST0164,2024-10-06,2,Wrong Part,845.14,1,3.75
RET0000448,TXN00229363,SKU00137,CUST0152,2023-11-14,1,Defective,288.15,0,1.84
RET0000449,TXN00285952,SKU00175,CUST0151,2026-05-28,3,Overstock,230.64,1,15.42
RET0000450,TXN00391126,SKU00248,CUST0085,2024-12-23,2,Wrong Part,436.22,1,11.5
RET0000451,TXN00447951,SKU00286,CUST0029,2024-09-11,1,Wrong Part,183.04,1,2.52
RET0000452,TXN00549290,SKU00377,CUST0067,2024-05-23,2,Defective,100.02,0,3.35
RET0000453,TXN00476113,SKU00315,CUST0046,2026-06-10,1,Damaged in Transit,105.47,0,4.91
RET0000454,TXN00661355,SKU00446,CUST0089,2023-09-15,1,Duplicate Order,268.85,1,5.28
RET0000455,TXN00672526,SKU00454,CUST0161,2025-08-23,1,Wrong Part,424.88,1,5.72
RET0000456,TXN00041690,SKU00017,CUST0191,2026-03-10,1,Damaged in Transit,53.77,0,3.07
RET0000457,TXN00443598,SKU00281,CUST0172,2024-07-16,2,Overstock,213.38,1,4.29
RET0000458,TXN00120488,SKU00064,CUST0162,2024-06-30,1,Wrong Part,112.72,1,5.42
RET0000459,TXN00229072,SKU00136,CUST0044,2023-08-12,3,Wrong Part,199.53,1,6.31
RET0000460,TXN00138104,SKU00074,CUST0044,2023-10-31,1,Wrong Part,109.4,0,5.8
RET0000461,TXN00082274,SKU00040,CUST0163,2024-10-27,3,Wrong Part,1154.7,1,17.68
RET0000462,TXN00526407,SKU00352,CUST0044,2026-04-13,3,Overstock,268.86,1,6.1
RET0000463,TXN00311856,SKU00194,CUST0064,2024-06-14,1,Defective,46.25,0,3.55
RET0000464,TXN00498023,SKU00328,CUST0029,2024-01-20,1,Wrong Part,13.84,1,3.42
RET0000465,TXN00114550,SKU00057,CUST0164,2024-04-23,2,Wrong Part,372.34,1,11.91
RET0000466,TXN00557226,SKU00381,CUST0170,2025-08-19,2,Damaged in Transit,57.8,0,5.49
RET0000467,TXN00437589,SKU00279,CUST0164,2025-03-14,1,Damaged in Transit,16.39,0,3.92
RET0000468,TXN00664713,SKU00446,CUST0030,2025-10-23,2,Overstock,403.28,1,4.67
RET0000469,TXN00128472,SKU00070,CUST0025,2025-06-18,3,Overstock,280.2,1,9.69
RET0000470,TXN00260223,SKU00161,CUST0176,2026-04-23,2,Defective,11.56,0,5.41
RET0000471,TXN00395118,SKU00249,CUST0186,2025-07-05,2,Defective,244.96,0,11.42
RET0000472,TXN00507175,SKU00331,CUST0105,2023-09-21,1,Wrong Part,401.44,0,5.0
RET0000473,TXN00166566,SKU00088,CUST0025,2024-09-06,1,Wrong Part,69.48,1,5.21
RET0000474,TXN00492771,SKU00323,CUST0054,2024-06-06,3,Defective,149.49,0,15.2
RET0000475,TXN00533615,SKU00365,CUST0043,2024-09-15,1,Damaged in Transit,126.97,0,3.01
RET0000476,TXN00366941,SKU00230,CUST0146,2025-08-23,1,Wrong Part,128.29,0,1.72
RET0000477,TXN00346830,SKU00216,CUST0043,2025-07-29,2,Defective,498.64,0,6.53
RET0000478,TXN00714667,SKU00481,CUST0163,2024-12-27,1,Wrong Part,45.56,0,3.26
RET0000479,TXN00502007,SKU00329,CUST0149,2024-10-13,1,Damaged in Transit,107.68,0,5.82
RET0000480,TXN00276636,SKU00170,CUST0053,2024-12-22,2,Defective,174.98,0,5.69
RET0000481,TXN00072431,SKU00037,CUST0090,2026-02-05,2,Wrong Part,115.9,0,9.8
RET0000482,TXN00083756,SKU00040,CUST0162,2025-08-10,1,Defective,303.87,0,3.91
RET0000483,TXN00649473,SKU00437,CUST0185,2025-10-05,1,Wrong Part,191.76,0,3.28
RET0000484,TXN00576007,SKU00390,CUST0126,2024-03-11,2,Duplicate Order,52.88,1,10.59
RET0000485,TXN00050952,SKU00022,CUST0006,2024-04-17,1,Overstock,8.82,1,1.56
RET0000486,TXN00398878,SKU00253,CUST0064,2025-10-10,2,Defective,390.58,0,6.82
RET0000487,TXN00257526,SKU00161,CUST0031,2024-08-23,2,Defective,13.72,0,6.52
RET0000488,TXN00541336,SKU00372,CUST0083,2024-06-18,3,Wrong Part,690.75,1,10.68
RET0000489,TXN00072664,SKU00038,CUST0199,2023-08-04,3,Wrong Part,346.53,0,17.78
RET0000490,TXN00681488,SKU00459,CUST0127,2023-08-05,1,Wrong Part,146.68,1,2.92
RET0000491,TXN00478975,SKU00316,CUST0105,2025-04-08,1,Defective,233.27,0,4.99
RET0000492,TXN00474215,SKU00314,CUST0151,2025-05-15,3,Overstock,384.3,1,8.56
RET0000493,TXN00033118,SKU00014,CUST0124,2025-03-12,3,Duplicate Order,658.59,1,8.9
RET0000494,TXN00106015,SKU00050,CUST0031,2025-08-25,1,Overstock,10.11,1,4.81
RET0000495,TXN00626460,SKU00429,CUST0157,2024-10-17,2,Overstock,326.96,1,5.15
RET0000496,TXN00492156,SKU00323,CUST0037,2023-11-16,1,Wrong Part,53.15,1,4.92
RET0000497,TXN00197814,SKU00117,CUST0043,2024-09-16,1,Defective,340.09,0,2.8
RET0000498,TXN00444235,SKU00282,CUST0082,2024-07-02,2,Overstock,122.96,1,10.91
RET0000499,TXN00112157,SKU00054,CUST0016,2025-06-15,1,Wrong Part,33.46,1,3.85
RET0000500,TXN00227814,SKU00135,CUST0098,2023-06-27,1,Overstock,100.47,1,5.13
RET0000501,TXN00548642,SKU00377,CUST0130,2024-01-03,2,Defective,111.14,0,9.93
RET0000502,TXN00052397,SKU00023,CUST0067,2023-11-12,1,Defective,184.97,0,5.58
RET0000503,TXN00231278,SKU00141,CUST0068,2023-09-29,1,Wrong Part,344.6,0,2.69
RET0000504,TXN00046046,SKU00018,CUST0031,2026-02-09,2,Overstock,727.34,1,7.19
RET0000505,TXN00518332,SKU00345,CUST0054,2024-07-12,3,Defective,822.54,0,7.33
RET0000506,TXN00179503,SKU00097,CUST0082,2026-06-16,2,Overstock,12.3,1,4.05
RET0000507,TXN00505401,SKU00330,CUST0018,2025-07-19,1,Wrong Part,75.39,0,5.5
RET0000508,TXN00245357,SKU00148,CUST0172,2025-12-03,2,Wrong Part,138.0,1,7.86
RET0000509,TXN00194668,SKU00115,CUST0043,2023-09-15,1,Damaged in Transit,74.58,0,3.84
RET0000510,TXN00390860,SKU00248,CUST0151,2024-09-27,1,Wrong Part,218.11,1,2.82
RET0000511,TXN00598678,SKU00409,CUST0105,2024-05-28,3,Wrong Part,195.9,1,5.28
RET0000512,TXN00160104,SKU00086,CUST0194,2024-02-06,1,Defective,28.05,0,4.95
RET0000513,TXN00312372,SKU00194,CUST0172,2024-12-02,1,Overstock,51.39,1,4.41
RET0000514,TXN00376287,SKU00239,CUST0192,2025-08-05,1,Wrong Part,45.42,1,3.99
RET0000515,TXN00189744,SKU00106,CUST0094,2024-11-20,2,Defective,20.5,0,5.09
RET0000516,TXN00741014,SKU00498,CUST0040,2025-02-25,3,Defective,428.34,0,6.16
RET0000517,TXN00033235,SKU00014,CUST0110,2025-06-07,2,Overstock,346.62,1,10.51
RET0000518,TXN00166991,SKU00088,CUST0007,2024-12-02,1,Wrong Part,58.51,1,4.24
RET0000519,TXN00441160,SKU00280,CUST0162,2024-08-25,2,Duplicate Order,132.38,1,3.22
RET0000520,TXN00615479,SKU00421,CUST0073,2026-05-13,1,Duplicate Order,29.05,1,3.77
RET0000521,TXN00094871,SKU00044,CUST0172,2024-03-13,3,Defective,306.18,0,14.89
RET0000522,TXN00473568,SKU00314,CUST0020,2023-07-26,1,Duplicate Order,121.7,1,3.56
RET0000523,TXN00485840,SKU00318,CUST0180,2024-12-13,3,Wrong Part,247.26,0,11.99
RET0000524,TXN00283859,SKU00175,CUST0098,2024-11-24,2,Defective,153.76,0,7.79
RET0000525,TXN00562446,SKU00383,CUST0040,2025-07-07,2,Overstock,184.38,1,9.68
RET0000526,TXN00092420,SKU00043,CUST0032,2025-05-25,1,Defective,53.24,0,1.85
RET0000527,TXN00561609,SKU00383,CUST0044,2024-12-19,2,Wrong Part,156.72,0,9.07
RET0000528,TXN00148684,SKU00081,CUST0172,2025-10-05,1,Defective,208.2,0,4.92
RET0000529,TXN00507011,SKU00330,CUST0155,2026-06-04,2,Wrong Part,134.04,1,10.31
RET0000530,TXN00243148,SKU00148,CUST0046,2024-07-11,2,Wrong Part,122.68,1,3.09
RET0000531,TXN00714736,SKU00481,CUST0019,2025-02-04,3,Wrong Part,182.22,0,9.49
RET0000532,TXN00593650,SKU00400,CUST0047,2026-04-23,2,Duplicate Order,27.9,1,5.28
RET0000533,TXN00319345,SKU00197,CUST0035,2025-03-16,2,Overstock,53.06,1,11.41
RET0000534,TXN00531591,SKU00359,CUST0151,2025-01-24,1,Wrong Part,461.09,1,4.98
RET0000535,TXN00357980,SKU00224,CUST0031,2024-01-31,3,Wrong Part,864.15,1,12.55
RET0000536,TXN00206640,SKU00121,CUST0164,2026-02-26,2,Wrong Part,62.98,0,3.51
RET0000537,TXN00244553,SKU00148,CUST0037,2025-06-04,2,Wrong Part,138.0,1,7.27
RET0000538,TXN00728530,SKU00490,CUST0067,2025-10-17,1,Overstock,195.02,1,5.19
RET0000539,TXN00041439,SKU00017,CUST0109,2026-02-07,3,Duplicate Order,189.78,1,12.29
RET0000540,TXN00206214,SKU00121,CUST0163,2025-11-01,2,Duplicate Order,59.48,1,4.04
RET0000541,TXN00290772,SKU00179,CUST0044,2024-11-08,1,Overstock,107.2,1,3.28
RET0000542,TXN00452756,SKU00292,CUST0098,2023-10-02,3,Wrong Part,999.6,1,9.54
RET0000543,TXN00653166,SKU00440,CUST0128,2025-05-13,2,Duplicate Order,474.12,1,9.41
RET0000544,TXN00210514,SKU00125,CUST0103,2024-09-11,3,Duplicate Order,949.02,1,14.3
RET0000545,TXN00731628,SKU00494,CUST0187,2023-09-14,3,Wrong Part,1200.42,0,6.0
RET0000546,TXN00139928,SKU00074,CUST0025,2025-05-10,2,Duplicate Order,195.78,1,8.05
RET0000547,TXN00112239,SKU00054,CUST0047,2025-07-03,3,Wrong Part,95.1,1,16.44
RET0000548,TXN00666021,SKU00447,CUST0009,2024-04-08,1,Wrong Part,180.11,0,2.71
RET0000549,TXN00142611,SKU00077,CUST0017,2025-09-25,1,Wrong Part,92.27,1,4.63
RET0000550,TXN00156671,SKU00084,CUST0060,2024-07-19,2,Defective,304.58,0,3.65
RET0000551,TXN00646977,SKU00437,CUST0048,2023-08-24,1,Overstock,191.76,1,4.53
RET0000552,TXN00150402,SKU00082,CUST0149,2023-10-29,1,Wrong Part,124.5,1,2.71
RET0000553,TXN00639765,SKU00433,CUST0043,2026-02-17,2,Wrong Part,505.28,1,8.91
