snapshot_id,week_ending,sku_id,units_on_hand,units_on_order,reorder_point,reorder_qty,days_on_hand,inventory_value,stockout_flag
SNP0000356,2026-04-11,SKU00007,212,0,200,138,43.2,24248.56,0
SNP0000357,2026-04-18,SKU00007,3,138,200,138,0.6,343.14,0
SNP0000358,2026-04-25,SKU00007,218,0,200,138,44.4,24934.84,0
SNP0000359,2026-05-02,SKU00007,134,138,200,138,27.3,15326.92,0
SNP0000360,2026-05-09,SKU00007,5,138,200,138,1.0,571.9,0
SNP0000361,2026-05-16,SKU00007,246,0,200,138,50.1,28137.48,0
SNP0000362,2026-05-23,SKU00007,40,138,200,138,8.1,4575.2,0
SNP0000363,2026-05-30,SKU00007,43,138,200,138,8.8,4918.34,0
SNP0000364,2025-06-07,SKU00008,524,0,280,299,49.1,123884.08,0
SNP0000365,2025-06-14,SKU00008,539,0,280,299,50.6,127430.38,0
SNP0000366,2025-06-21,SKU00008,201,299,280,299,18.9,47520.42,0
SNP0000367,2025-06-28,SKU00008,247,299,280,299,23.2,58395.74,0
SNP0000368,2025-07-05,SKU00008,309,0,280,299,29.0,73053.78,0
SNP0000369,2025-07-12,SKU00008,508,0,280,299,47.6,120101.36,0
SNP0000370,2025-07-19,SKU00008,318,0,280,299,29.8,75181.56,0
SNP0000371,2025-07-26,SKU00008,530,0,280,299,49.7,125302.6,0
SNP0000372,2025-08-02,SKU00008,361,0,280,299,33.9,85347.62,0
SNP0000373,2025-08-09,SKU00008,549,0,280,299,51.5,129794.58,0
SNP0000374,2025-08-16,SKU00008,378,0,280,299,35.5,89366.76,0
SNP0000375,2025-08-23,SKU00008,240,299,280,299,22.5,56740.8,0
SNP0000376,2025-08-30,SKU00008,372,0,280,299,34.9,87948.24,0
SNP0000377,2025-09-06,SKU00008,545,0,280,299,51.1,128848.9,0
SNP0000378,2025-09-13,SKU00008,252,299,280,299,23.6,59577.84,0
SNP0000379,2025-09-20,SKU00008,146,299,280,299,13.7,34517.32,0
SNP0000380,2025-09-27,SKU00008,407,0,280,299,38.2,96222.94,0
SNP0000381,2025-10-04,SKU00008,153,299,280,299,14.3,36172.26,0
SNP0000382,2025-10-11,SKU00008,409,0,280,299,38.4,96695.78,0
SNP0000383,2025-10-18,SKU00008,523,0,280,299,49.1,123647.66,0
SNP0000384,2025-10-25,SKU00008,202,299,280,299,18.9,47756.84,0
SNP0000385,2025-11-01,SKU00008,49,299,280,299,4.6,11584.58,0
SNP0000386,2025-11-08,SKU00008,110,299,280,299,10.3,26006.2,0
SNP0000387,2025-11-15,SKU00008,254,299,280,299,23.8,60050.68,0
SNP0000388,2025-11-22,SKU00008,314,0,280,299,29.5,74235.88,0
SNP0000389,2025-11-29,SKU00008,339,0,280,299,31.8,80146.38,0
SNP0000390,2025-12-06,SKU00008,506,0,280,299,47.5,119628.52,0
SNP0000391,2025-12-13,SKU00008,493,0,280,299,46.2,116555.06,0
SNP0000392,2025-12-20,SKU00008,86,299,280,299,8.1,20332.12,0
SNP0000393,2025-12-27,SKU00008,228,299,280,299,21.4,53903.76,0
SNP0000394,2026-01-03,SKU00008,78,299,280,299,7.3,18440.76,0
SNP0000395,2026-01-10,SKU00008,475,0,280,299,44.6,112299.5,0
SNP0000396,2026-01-17,SKU00008,252,299,280,299,23.6,59577.84,0
SNP0000397,2026-01-24,SKU00008,464,0,280,299,43.5,109698.88,0
SNP0000398,2026-01-31,SKU00008,510,0,280,299,47.8,120574.2,0
SNP0000399,2026-02-07,SKU00008,282,0,280,299,26.4,66670.44,0
SNP0000400,2026-02-14,SKU00008,250,299,280,299,23.4,59105.0,0
SNP0000401,2026-02-21,SKU00008,401,0,280,299,37.6,94804.42,0
SNP0000402,2026-02-28,SKU00008,45,299,280,299,4.2,10638.9,0
SNP0000403,2026-03-07,SKU00008,265,299,280,299,24.9,62651.3,0
SNP0000404,2026-03-14,SKU00008,20,299,280,299,1.9,4728.4,0
SNP0000405,2026-03-21,SKU00008,423,0,280,299,39.7,100005.66,0
SNP0000406,2026-03-28,SKU00008,498,0,280,299,46.7,117737.16,0
SNP0000407,2026-04-04,SKU00008,227,299,280,299,21.3,53667.34,0
SNP0000408,2026-04-11,SKU00008,250,299,280,299,23.4,59105.0,0
SNP0000409,2026-04-18,SKU00008,165,299,280,299,15.5,39009.3,0
SNP0000410,2026-04-25,SKU00008,245,299,280,299,23.0,57922.9,0
SNP0000411,2026-05-02,SKU00008,544,0,280,299,51.0,128612.48,0
SNP0000412,2026-05-09,SKU00008,337,0,280,299,31.6,79673.54,0
SNP0000413,2026-05-16,SKU00008,160,299,280,299,15.0,37827.2,0
SNP0000414,2026-05-23,SKU00008,531,0,280,299,49.8,125539.02,0
SNP0000415,2026-05-30,SKU00008,80,299,280,299,7.5,18913.6,0
SNP0000416,2025-06-07,SKU00009,202,329,321,329,17.2,70796.96,0
SNP0000417,2025-06-14,SKU00009,359,0,321,329,30.6,125822.32,0
SNP0000418,2025-06-21,SKU00009,643,0,321,329,54.8,225358.64,0
SNP0000419,2025-06-28,SKU00009,605,0,321,329,51.5,212040.4,0
SNP0000420,2025-07-05,SKU00009,1,329,321,329,0.1,350.48,0
SNP0000421,2025-07-12,SKU00009,362,0,321,329,30.8,126873.76,0
SNP0000422,2025-07-19,SKU00009,473,0,321,329,40.3,165777.04,0
SNP0000423,2025-07-26,SKU00009,436,0,321,329,37.1,152809.28,0
SNP0000424,2025-08-02,SKU00009,542,0,321,329,46.2,189960.16,0
SNP0000425,2025-08-09,SKU00009,499,0,321,329,42.5,174889.52,0
SNP0000426,2025-08-16,SKU00009,175,329,321,329,14.9,61334.0,0
SNP0000427,2025-08-23,SKU00009,414,0,321,329,35.3,145098.72,0
SNP0000428,2025-08-30,SKU00009,348,0,321,329,29.6,121967.04,0
SNP0000429,2025-09-06,SKU00009,231,329,321,329,19.7,80960.88,0
SNP0000430,2025-09-13,SKU00009,31,329,321,329,2.6,10864.88,0
SNP0000431,2025-09-20,SKU00009,390,0,321,329,33.2,136687.2,0
SNP0000432,2025-09-27,SKU00009,396,0,321,329,33.7,138790.08,0
SNP0000433,2025-10-04,SKU00009,285,329,321,329,24.3,99886.8,0
SNP0000434,2025-10-11,SKU00009,115,329,321,329,9.8,40305.2,0
SNP0000435,2025-10-18,SKU00009,74,329,321,329,6.3,25935.52,0
SNP0000436,2025-10-25,SKU00009,632,0,321,329,53.8,221503.36,0
SNP0000437,2025-11-01,SKU00009,391,0,321,329,33.3,137037.68,0
SNP0000438,2025-11-08,SKU00009,553,0,321,329,47.1,193815.44,0
SNP0000439,2025-11-15,SKU00009,96,329,321,329,8.2,33646.08,0
SNP0000440,2025-11-22,SKU00009,480,0,321,329,40.9,168230.4,0
SNP0000441,2025-11-29,SKU00009,381,0,321,329,32.4,133532.88,0
SNP0000442,2025-12-06,SKU00009,260,329,321,329,22.1,91124.8,0
SNP0000443,2025-12-13,SKU00009,424,0,321,329,36.1,148603.52,0
SNP0000444,2025-12-20,SKU00009,590,0,321,329,50.2,206783.2,0
SNP0000445,2025-12-27,SKU00009,213,329,321,329,18.1,74652.24,0
SNP0000446,2026-01-03,SKU00009,45,329,321,329,3.8,15771.6,0
SNP0000447,2026-01-10,SKU00009,337,0,321,329,28.7,118111.76,0
SNP0000448,2026-01-17,SKU00009,538,0,321,329,45.8,188558.24,0
SNP0000449,2026-01-24,SKU00009,370,0,321,329,31.5,129677.6,0
SNP0000450,2026-01-31,SKU00009,108,329,321,329,9.2,37851.84,0
SNP0000451,2026-02-07,SKU00009,586,0,321,329,49.9,205381.28,0
SNP0000452,2026-02-14,SKU00009,139,329,321,329,11.8,48716.72,0
SNP0000453,2026-02-21,SKU00009,135,329,321,329,11.5,47314.8,0
SNP0000454,2026-02-28,SKU00009,158,329,321,329,13.5,55375.84,0
SNP0000455,2026-03-07,SKU00009,173,329,321,329,14.7,60633.04,0
SNP0000456,2026-03-14,SKU00009,102,329,321,329,8.7,35748.96,0
SNP0000457,2026-03-21,SKU00009,119,329,321,329,10.1,41707.12,0
SNP0000458,2026-03-28,SKU00009,388,0,321,329,33.0,135986.24,0
SNP0000459,2026-04-04,SKU00009,37,329,321,329,3.2,12967.76,0
SNP0000460,2026-04-11,SKU00009,103,329,321,329,8.8,36099.44,0
SNP0000461,2026-04-18,SKU00009,581,0,321,329,49.5,203628.88,0
SNP0000462,2026-04-25,SKU00009,525,0,321,329,44.7,184002.0,0
SNP0000463,2026-05-02,SKU00009,308,329,321,329,26.2,107947.84,0
SNP0000464,2026-05-09,SKU00009,4,329,321,329,0.3,1401.92,0
SNP0000465,2026-05-16,SKU00009,262,329,321,329,22.3,91825.76,0
SNP0000466,2026-05-23,SKU00009,430,0,321,329,36.6,150706.4,0
SNP0000467,2026-05-30,SKU00009,517,0,321,329,44.0,181198.16,0
SNP0000468,2025-06-07,SKU00010,117,97,144,97,34.0,26699.4,0
SNP0000469,2025-06-14,SKU00010,173,0,144,97,50.2,39478.6,0
SNP0000470,2025-06-21,SKU00010,28,97,144,97,8.1,6389.6,0
SNP0000471,2025-06-28,SKU00010,103,97,144,97,29.9,23504.6,0
SNP0000472,2025-07-05,SKU00010,23,97,144,97,6.7,5248.6,0
SNP0000473,2025-07-12,SKU00010,71,97,144,97,20.6,16202.2,0
SNP0000474,2025-07-19,SKU00010,74,97,144,97,21.5,16886.8,0
SNP0000475,2025-07-26,SKU00010,41,97,144,97,11.9,9356.2,0
SNP0000476,2025-08-02,SKU00010,192,0,144,97,55.7,43814.4,0
SNP0000477,2025-08-09,SKU00010,46,97,144,97,13.4,10497.2,0
SNP0000478,2025-08-16,SKU00010,183,0,144,97,53.1,41760.6,0
SNP0000479,2025-08-23,SKU00010,84,97,144,97,24.4,19168.8,0
SNP0000480,2025-08-30,SKU00010,74,97,144,97,21.5,16886.8,0
SNP0000481,2025-09-06,SKU00010,211,0,144,97,61.2,48150.2,0
SNP0000482,2025-09-13,SKU00010,87,97,144,97,25.3,19853.4,0
SNP0000483,2025-09-20,SKU00010,213,0,144,97,61.8,48606.6,0
SNP0000484,2025-09-27,SKU00010,121,97,144,97,35.1,27612.2,0
SNP0000485,2025-10-04,SKU00010,110,97,144,97,31.9,25102.0,0
SNP0000486,2025-10-11,SKU00010,145,0,144,97,42.1,33089.0,0
SNP0000487,2025-10-18,SKU00010,148,0,144,97,43.0,33773.6,0
SNP0000488,2025-10-25,SKU00010,103,97,144,97,29.9,23504.6,0
SNP0000489,2025-11-01,SKU00010,124,97,144,97,36.0,28296.8,0
SNP0000490,2025-11-08,SKU00010,36,97,144,97,10.4,8215.2,0
SNP0000491,2025-11-15,SKU00010,192,0,144,97,55.7,43814.4,0
SNP0000492,2025-11-22,SKU00010,137,97,144,97,39.8,31263.4,0
SNP0000493,2025-11-29,SKU00010,86,97,144,97,25.0,19625.2,0
SNP0000494,2025-12-06,SKU00010,50,97,144,97,14.5,11410.0,0
SNP0000495,2025-12-13,SKU00010,164,0,144,97,47.6,37424.8,0
SNP0000496,2025-12-20,SKU00010,175,0,144,97,50.8,39935.0,0
SNP0000497,2025-12-27,SKU00010,108,97,144,97,31.3,24645.6,0
SNP0000498,2026-01-03,SKU00010,236,0,144,97,68.5,53855.2,0
SNP0000499,2026-01-10,SKU00010,7,97,144,97,2.0,1597.4,0
SNP0000500,2026-01-17,SKU00010,38,97,144,97,11.0,8671.6,0
SNP0000501,2026-01-24,SKU00010,157,0,144,97,45.6,35827.4,0
SNP0000502,2026-01-31,SKU00010,122,97,144,97,35.4,27840.4,0
SNP0000503,2026-02-07,SKU00010,83,97,144,97,24.1,18940.6,0
SNP0000504,2026-02-14,SKU00010,120,97,144,97,34.8,27384.0,0
SNP0000505,2026-02-21,SKU00010,35,97,144,97,10.2,7987.0,0
SNP0000506,2026-02-28,SKU00010,193,0,144,97,56.0,44042.6,0
SNP0000507,2026-03-07,SKU00010,196,0,144,97,56.9,44727.2,0
SNP0000508,2026-03-14,SKU00010,2,97,144,97,0.6,456.4,0
SNP0000509,2026-03-21,SKU00010,56,97,144,97,16.3,12779.2,0
SNP0000510,2026-03-28,SKU00010,145,0,144,97,42.1,33089.0,0
SNP0000511,2026-04-04,SKU00010,172,0,144,97,49.9,39250.4,0
SNP0000512,2026-04-11,SKU00010,162,0,144,97,47.0,36968.4,0
SNP0000513,2026-04-18,SKU00010,199,0,144,97,57.8,45411.8,0
SNP0000514,2026-04-25,SKU00010,77,97,144,97,22.4,17571.4,0
SNP0000515,2026-05-02,SKU00010,118,97,144,97,34.3,26927.6,0
SNP0000516,2026-05-09,SKU00010,135,97,144,97,39.2,30807.0,0
SNP0000517,2026-05-16,SKU00010,72,97,144,97,20.9,16430.4,0
SNP0000518,2026-05-23,SKU00010,177,0,144,97,51.4,40391.4,0
SNP0000519,2026-05-30,SKU00010,89,97,144,97,25.8,20309.8,0
SNP0000520,2025-06-07,SKU00011,101,256,239,256,11.1,866.58,0
SNP0000521,2025-06-14,SKU00011,289,0,239,256,31.7,2479.62,0
SNP0000522,2025-06-21,SKU00011,93,256,239,256,10.2,797.94,0
SNP0000523,2025-06-28,SKU00011,156,256,239,256,17.1,1338.48,0
SNP0000524,2025-07-05,SKU00011,251,0,239,256,27.5,2153.58,0
SNP0000525,2025-07-12,SKU00011,455,0,239,256,49.9,3903.9,0
SNP0000526,2025-07-19,SKU00011,22,256,239,256,2.4,188.76,0
SNP0000527,2025-07-26,SKU00011,335,0,239,256,36.7,2874.3,0
SNP0000528,2025-08-02,SKU00011,294,0,239,256,32.2,2522.52,0
SNP0000529,2025-08-09,SKU00011,463,0,239,256,50.8,3972.54,0
SNP0000530,2025-08-16,SKU00011,489,0,239,256,53.6,4195.62,0
SNP0000531,2025-08-23,SKU00011,267,0,239,256,29.3,2290.86,0
SNP0000532,2025-08-30,SKU00011,356,0,239,256,39.0,3054.48,0
SNP0000533,2025-09-06,SKU00011,10,256,239,256,1.1,85.8,0
SNP0000534,2025-09-13,SKU00011,355,0,239,256,38.9,3045.9,0
SNP0000535,2025-09-20,SKU00011,458,0,239,256,50.2,3929.64,0
SNP0000536,2025-09-27,SKU00011,42,256,239,256,4.6,360.36,0
SNP0000537,2025-10-04,SKU00011,136,256,239,256,14.9,1166.88,0
SNP0000538,2025-10-11,SKU00011,278,0,239,256,30.5,2385.24,0
SNP0000539,2025-10-18,SKU00011,306,0,239,256,33.6,2625.48,0
SNP0000540,2025-10-25,SKU00011,148,256,239,256,16.2,1269.84,0
SNP0000541,2025-11-01,SKU00011,352,0,239,256,38.6,3020.16,0
SNP0000542,2025-11-08,SKU00011,298,0,239,256,32.7,2556.84,0
SNP0000543,2025-11-15,SKU00011,421,0,239,256,46.2,3612.18,0
SNP0000544,2025-11-22,SKU00011,306,0,239,256,33.6,2625.48,0
SNP0000545,2025-11-29,SKU00011,475,0,239,256,52.1,4075.5,0
SNP0000546,2025-12-06,SKU00011,283,0,239,256,31.0,2428.14,0
SNP0000547,2025-12-13,SKU00011,186,256,239,256,20.4,1595.88,0
SNP0000548,2025-12-20,SKU00011,290,0,239,256,31.8,2488.2,0
SNP0000549,2025-12-27,SKU00011,42,256,239,256,4.6,360.36,0
SNP0000550,2026-01-03,SKU00011,268,0,239,256,29.4,2299.44,0
SNP0000551,2026-01-10,SKU00011,400,0,239,256,43.9,3432.0,0
SNP0000552,2026-01-17,SKU00011,223,256,239,256,24.5,1913.34,0
SNP0000553,2026-01-24,SKU00011,413,0,239,256,45.3,3543.54,0
SNP0000554,2026-01-31,SKU00011,374,0,239,256,41.0,3208.92,0
SNP0000555,2026-02-07,SKU00011,58,256,239,256,6.4,497.64,0
SNP0000556,2026-02-14,SKU00011,91,256,239,256,10.0,780.78,0
SNP0000557,2026-02-21,SKU00011,313,0,239,256,34.3,2685.54,0
SNP0000558,2026-02-28,SKU00011,11,256,239,256,1.2,94.38,0
SNP0000559,2026-03-07,SKU00011,290,0,239,256,31.8,2488.2,0
SNP0000560,2026-03-14,SKU00011,117,256,239,256,12.8,1003.86,0
SNP0000561,2026-03-21,SKU00011,316,0,239,256,34.7,2711.28,0
SNP0000562,2026-03-28,SKU00011,238,256,239,256,26.1,2042.04,0
SNP0000563,2026-04-04,SKU00011,257,0,239,256,28.2,2205.06,0
SNP0000564,2026-04-11,SKU00011,17,256,239,256,1.9,145.86,0
SNP0000565,2026-04-18,SKU00011,83,256,239,256,9.1,712.14,0
SNP0000566,2026-04-25,SKU00011,120,256,239,256,13.2,1029.6,0
SNP0000567,2026-05-02,SKU00011,186,256,239,256,20.4,1595.88,0
SNP0000568,2026-05-09,SKU00011,297,0,239,256,32.6,2548.26,0
SNP0000569,2026-05-16,SKU00011,5,256,239,256,0.5,42.9,0
SNP0000570,2026-05-23,SKU00011,236,256,239,256,25.9,2024.88,0
SNP0000571,2026-05-30,SKU00011,172,256,239,256,18.9,1475.76,0
SNP0000572,2025-06-07,SKU00012,105,0,78,43,69.7,4041.45,0
SNP0000573,2025-06-14,SKU00012,85,0,78,43,56.5,3271.65,0
SNP0000574,2025-06-21,SKU00012,99,0,78,43,65.8,3810.51,0
SNP0000575,2025-06-28,SKU00012,39,43,78,43,25.9,1501.11,0
SNP0000576,2025-07-05,SKU00012,98,0,78,43,65.1,3772.02,0
SNP0000577,2025-07-12,SKU00012,113,0,78,43,75.1,4349.37,0
SNP0000578,2025-07-19,SKU00012,27,43,78,43,17.9,1039.23,0
SNP0000579,2025-07-26,SKU00012,54,43,78,43,35.9,2078.46,0
SNP0000580,2025-08-02,SKU00012,49,43,78,43,32.5,1886.01,0
SNP0000581,2025-08-09,SKU00012,54,43,78,43,35.9,2078.46,0
SNP0000582,2025-08-16,SKU00012,34,43,78,43,22.6,1308.66,0
SNP0000583,2025-08-23,SKU00012,55,43,78,43,36.5,2116.95,0
SNP0000584,2025-08-30,SKU00012,17,43,78,43,11.3,654.33,0
SNP0000585,2025-09-06,SKU00012,67,43,78,43,44.5,2578.83,0
SNP0000586,2025-09-13,SKU00012,7,43,78,43,4.6,269.43,0
SNP0000587,2025-09-20,SKU00012,77,43,78,43,51.1,2963.73,0
SNP0000588,2025-09-27,SKU00012,26,43,78,43,17.3,1000.74,0
SNP0000589,2025-10-04,SKU00012,51,43,78,43,33.9,1962.99,0
SNP0000590,2025-10-11,SKU00012,121,0,78,43,80.4,4657.29,0
SNP0000591,2025-10-18,SKU00012,24,43,78,43,15.9,923.76,0
SNP0000592,2025-10-25,SKU00012,42,43,78,43,27.9,1616.58,0
SNP0000593,2025-11-01,SKU00012,3,43,78,43,2.0,115.47,0
SNP0000594,2025-11-08,SKU00012,6,43,78,43,4.0,230.94,0
SNP0000595,2025-11-15,SKU00012,17,43,78,43,11.3,654.33,0
SNP0000596,2025-11-22,SKU00012,63,43,78,43,41.8,2424.87,0
SNP0000597,2025-11-29,SKU00012,74,43,78,43,49.2,2848.26,0
SNP0000598,2025-12-06,SKU00012,31,43,78,43,20.6,1193.19,0
SNP0000599,2025-12-13,SKU00012,84,0,78,43,55.8,3233.16,0
SNP0000600,2025-12-20,SKU00012,53,43,78,43,35.2,2039.97,0
SNP0000601,2025-12-27,SKU00012,89,0,78,43,59.1,3425.61,0
SNP0000602,2026-01-03,SKU00012,23,43,78,43,15.3,885.27,0
SNP0000603,2026-01-10,SKU00012,35,43,78,43,23.2,1347.15,0
SNP0000604,2026-01-17,SKU00012,83,0,78,43,55.1,3194.67,0
SNP0000605,2026-01-24,SKU00012,18,43,78,43,12.0,692.82,0
SNP0000606,2026-01-31,SKU00012,15,43,78,43,10.0,577.35,0
SNP0000607,2026-02-07,SKU00012,56,43,78,43,37.2,2155.44,0
SNP0000608,2026-02-14,SKU00012,74,43,78,43,49.2,2848.26,0
SNP0000609,2026-02-21,SKU00012,25,43,78,43,16.6,962.25,0
SNP0000610,2026-02-28,SKU00012,73,43,78,43,48.5,2809.77,0
SNP0000611,2026-03-07,SKU00012,8,43,78,43,5.3,307.92,0
SNP0000612,2026-03-14,SKU00012,76,43,78,43,50.5,2925.24,0
SNP0000613,2026-03-21,SKU00012,21,43,78,43,13.9,808.29,0
SNP0000614,2026-03-28,SKU00012,80,0,78,43,53.1,3079.2,0
SNP0000615,2026-04-04,SKU00012,82,0,78,43,54.5,3156.18,0
SNP0000616,2026-04-11,SKU00012,45,43,78,43,29.9,1732.05,0
SNP0000617,2026-04-18,SKU00012,2,43,78,43,1.3,76.98,0
SNP0000618,2026-04-25,SKU00012,24,43,78,43,15.9,923.76,0
SNP0000619,2026-05-02,SKU00012,50,43,78,43,33.2,1924.5,0
SNP0000620,2026-05-09,SKU00012,76,43,78,43,50.5,2925.24,0
SNP0000621,2026-05-16,SKU00012,106,0,78,43,70.4,4079.94,0
SNP0000622,2026-05-23,SKU00012,3,43,78,43,2.0,115.47,0
SNP0000623,2026-05-30,SKU00012,82,0,78,43,54.5,3156.18,0
SNP0000624,2025-06-07,SKU00013,264,0,240,146,50.8,8257.92,0
SNP0000625,2025-06-14,SKU00013,70,146,240,146,13.5,2189.6,0
SNP0000626,2025-06-21,SKU00013,225,146,240,146,43.3,7038.0,0
SNP0000627,2025-06-28,SKU00013,223,146,240,146,42.9,6975.44,0
SNP0000628,2025-07-05,SKU00013,168,146,240,146,32.4,5255.04,0
SNP0000629,2025-07-12,SKU00013,84,146,240,146,16.2,2627.52,0
SNP0000630,2025-07-19,SKU00013,334,0,240,146,64.3,10447.52,0
SNP0000631,2025-07-26,SKU00013,229,146,240,146,44.1,7163.12,0
SNP0000632,2025-08-02,SKU00013,162,146,240,146,31.2,5067.36,0
SNP0000633,2025-08-09,SKU00013,61,146,240,146,11.7,1908.08,0
SNP0000634,2025-08-16,SKU00013,111,146,240,146,21.4,3472.08,0
SNP0000635,2025-08-23,SKU00013,156,146,240,146,30.0,4879.68,0
SNP0000636,2025-08-30,SKU00013,381,0,240,146,73.4,11917.68,0
SNP0000637,2025-09-06,SKU00013,301,0,240,146,58.0,9415.28,0
SNP0000638,2025-09-13,SKU00013,355,0,240,146,68.4,11104.4,0
SNP0000639,2025-09-20,SKU00013,159,146,240,146,30.6,4973.52,0
SNP0000640,2025-09-27,SKU00013,199,146,240,146,38.3,6224.72,0
SNP0000641,2025-10-04,SKU00013,307,0,240,146,59.1,9602.96,0
SNP0000642,2025-10-11,SKU00013,141,146,240,146,27.2,4410.48,0
SNP0000643,2025-10-18,SKU00013,202,146,240,146,38.9,6318.56,0
SNP0000644,2025-10-25,SKU00013,21,146,240,146,4.0,656.88,0
SNP0000645,2025-11-01,SKU00013,86,146,240,146,16.6,2690.08,0
SNP0000646,2025-11-08,SKU00013,229,146,240,146,44.1,7163.12,0
SNP0000647,2025-11-15,SKU00013,301,0,240,146,58.0,9415.28,0
SNP0000648,2025-11-22,SKU00013,88,146,240,146,16.9,2752.64,0
SNP0000649,2025-11-29,SKU00013,358,0,240,146,68.9,11198.24,0
SNP0000650,2025-12-06,SKU00013,269,0,240,146,51.8,8414.32,0
SNP0000651,2025-12-13,SKU00013,51,146,240,146,9.8,1595.28,0
SNP0000652,2025-12-20,SKU00013,255,0,240,146,49.1,7976.4,0
SNP0000653,2025-12-27,SKU00013,75,146,240,146,14.4,2346.0,0
SNP0000654,2026-01-03,SKU00013,215,146,240,146,41.4,6725.2,0
SNP0000655,2026-01-10,SKU00013,354,0,240,146,68.2,11073.12,0
SNP0000656,2026-01-17,SKU00013,314,0,240,146,60.5,9821.92,0
SNP0000657,2026-01-24,SKU00013,294,0,240,146,56.6,9196.32,0
SNP0000658,2026-01-31,SKU00013,130,146,240,146,25.0,4066.4,0
SNP0000659,2026-02-07,SKU00013,349,0,240,146,67.2,10916.72,0
SNP0000660,2026-02-14,SKU00013,207,146,240,146,39.9,6474.96,0
SNP0000661,2026-02-21,SKU00013,107,146,240,146,20.6,3346.96,0
SNP0000662,2026-02-28,SKU00013,312,0,240,146,60.1,9759.36,0
SNP0000663,2026-03-07,SKU00013,321,0,240,146,61.8,10040.88,0
SNP0000664,2026-03-14,SKU00013,385,0,240,146,74.1,12042.8,0
SNP0000665,2026-03-21,SKU00013,184,146,240,146,35.4,5755.52,0
SNP0000666,2026-03-28,SKU00013,268,0,240,146,51.6,8383.04,0
SNP0000667,2026-04-04,SKU00013,230,146,240,146,44.3,7194.4,0
SNP0000668,2026-04-11,SKU00013,255,0,240,146,49.1,7976.4,0
SNP0000669,2026-04-18,SKU00013,16,146,240,146,3.1,500.48,0
SNP0000670,2026-04-25,SKU00013,186,146,240,146,35.8,5818.08,0
SNP0000671,2026-05-02,SKU00013,362,0,240,146,69.7,11323.36,0
SNP0000672,2026-05-09,SKU00013,80,146,240,146,15.4,2502.4,0
SNP0000673,2026-05-16,SKU00013,102,146,240,146,19.6,3190.56,0
SNP0000674,2026-05-23,SKU00013,312,0,240,146,60.1,9759.36,0
SNP0000675,2026-05-30,SKU00013,160,146,240,146,30.8,5004.8,0
SNP0000676,2025-06-07,SKU00014,186,0,138,100,52.1,27855.36,0
SNP0000677,2025-06-14,SKU00014,206,0,138,100,57.7,30850.56,0
SNP0000678,2025-06-21,SKU00014,55,100,138,100,15.4,8236.8,0
SNP0000679,2025-06-28,SKU00014,93,100,138,100,26.0,13927.68,0
SNP0000680,2025-07-05,SKU00014,135,100,138,100,37.8,20217.6,0
SNP0000681,2025-07-12,SKU00014,170,0,138,100,47.6,25459.2,0
SNP0000682,2025-07-19,SKU00014,134,100,138,100,37.5,20067.84,0
SNP0000683,2025-07-26,SKU00014,115,100,138,100,32.2,17222.4,0
SNP0000684,2025-08-02,SKU00014,139,0,138,100,38.9,20816.64,0
SNP0000685,2025-08-09,SKU00014,118,100,138,100,33.0,17671.68,0
SNP0000686,2025-08-16,SKU00014,222,0,138,100,62.2,33246.72,0
SNP0000687,2025-08-23,SKU00014,114,100,138,100,31.9,17072.64,0
SNP0000688,2025-08-30,SKU00014,117,100,138,100,32.8,17521.92,0
SNP0000689,2025-09-06,SKU00014,88,100,138,100,24.6,13178.88,0
SNP0000690,2025-09-13,SKU00014,100,100,138,100,28.0,14976.0,0
SNP0000691,2025-09-20,SKU00014,198,0,138,100,55.4,29652.48,0
SNP0000692,2025-09-27,SKU00014,45,100,138,100,12.6,6739.2,0
SNP0000693,2025-10-04,SKU00014,69,100,138,100,19.3,10333.44,0
SNP0000694,2025-10-11,SKU00014,192,0,138,100,53.8,28753.92,0
SNP0000695,2025-10-18,SKU00014,116,100,138,100,32.5,17372.16,0
SNP0000696,2025-10-25,SKU00014,205,0,138,100,57.4,30700.8,0
SNP0000697,2025-11-01,SKU00014,96,100,138,100,26.9,14376.96,0
SNP0000698,2025-11-08,SKU00014,124,100,138,100,34.7,18570.24,0
SNP0000699,2025-11-15,SKU00014,210,0,138,100,58.8,31449.6,0
SNP0000700,2025-11-22,SKU00014,2,100,138,100,0.6,299.52,0
SNP0000701,2025-11-29,SKU00014,153,0,138,100,42.8,22913.28,0
SNP0000702,2025-12-06,SKU00014,67,100,138,100,18.8,10033.92,0
SNP0000703,2025-12-13,SKU00014,185,0,138,100,51.8,27705.6,0
SNP0000704,2025-12-20,SKU00014,199,0,138,100,55.7,29802.24,0
SNP0000705,2025-12-27,SKU00014,131,100,138,100,36.7,19618.56,0
SNP0000706,2026-01-03,SKU00014,13,100,138,100,3.6,1946.88,0
SNP0000707,2026-01-10,SKU00014,95,100,138,100,26.6,14227.2,0
SNP0000708,2026-01-17,SKU00014,30,100,138,100,8.4,4492.8,0
SNP0000709,2026-01-24,SKU00014,149,0,138,100,41.7,22314.24,0
SNP0000710,2026-01-31,SKU00014,186,0,138,100,52.1,27855.36,0
SNP0000711,2026-02-07,SKU00014,101,100,138,100,28.3,15125.76,0
SNP0000712,2026-02-14,SKU00014,29,100,138,100,8.1,4343.04,0
SNP0000713,2026-02-21,SKU00014,236,0,138,100,66.1,35343.36,0
